ticket_date,channel,region,issue_type,resolution_hours,csat_score,first_contact_resolution,churned_within_90d
2025-05-07,Chat,EMEA,Feature Request,5.8,4.1,False,False
2024-06-06,Email,North America,Feature Request,14.8,5.0,True,False
2024-04-28,Self-Service,LATAM,Feature Request,0.7,3.0,True,False
2024-01-03,Chat,APAC,Billing,2.7,4.2,True,False
2024-01-22,Chat,North America,Technical Issue,3.2,3.6,False,False
2025-04-17,Email,LATAM,Feature Request,8.4,2.9,True,False
2024-02-02,Chat,North America,Technical Issue,4.2,4.3,False,False
2025-03-15,Phone,North America,Technical Issue,1.4,4.6,True,False
2024-03-25,Phone,APAC,Technical Issue,2.6,5.0,True,False
2024-08-25,Phone,LATAM,General Inquiry,1.6,3.5,True,False
2025-01-01,Self-Service,North America,Technical Issue,0.8,3.6,True,False
2025-07-28,Chat,EMEA,Technical Issue,3.7,4.0,True,False
2025-03-08,Phone,EMEA,Account Access,2.0,4.9,True,False
2025-11-14,Chat,LATAM,Account Access,4.0,4.4,True,False
2025-11-02,Chat,EMEA,Account Access,3.3,3.5,True,False
2024-06-16,Chat,North America,Billing,1.3,4.5,False,False
2024-03-30,Self-Service,APAC,General Inquiry,0.5,4.3,False,False
2025-09-08,Self-Service,North America,Account Access,0.5,5.0,True,False
2025-11-14,Email,LATAM,Feature Request,8.9,2.9,True,True
2025-04-12,Chat,North America,Technical Issue,3.0,3.4,True,False
2024-01-17,Phone,EMEA,Feature Request,2.3,5.0,True,False
2024-03-15,Email,LATAM,General Inquiry,14.0,4.1,True,False
2024-11-05,Email,LATAM,Billing,2.3,3.6,True,False
2024-05-16,Chat,EMEA,Account Access,4.9,5.0,True,False
2025-12-12,Chat,APAC,Technical Issue,4.3,4.0,True,False
2025-04-20,Self-Service,APAC,Account Access,0.4,3.8,False,False
2024-11-25,Chat,North America,Technical Issue,4.3,3.2,True,False
2025-12-05,Phone,APAC,Feature Request,1.4,5.0,True,False
2025-03-24,Email,EMEA,Technical Issue,15.7,4.2,True,False
2025-03-28,Self-Service,North America,Billing,0.7,4.2,True,False
2025-04-05,Self-Service,APAC,General Inquiry,0.5,3.3,False,False
2024-02-10,Chat,North America,General Inquiry,2.8,4.4,True,False
2024-09-15,Self-Service,LATAM,Account Access,0.5,3.2,True,False
2024-05-15,Phone,EMEA,Account Access,3.4,5.0,False,False
2025-11-06,Self-Service,APAC,Technical Issue,0.8,4.4,False,False
2025-04-30,Email,LATAM,Feature Request,12.8,3.5,True,False
2025-05-03,Email,EMEA,Technical Issue,14.9,3.2,True,False
2024-06-02,Email,North America,General Inquiry,20.7,3.7,True,False
2024-10-07,Email,EMEA,Account Access,12.4,3.5,True,False
2025-05-03,Chat,APAC,Account Access,3.9,3.6,True,False
2025-08-01,Phone,LATAM,General Inquiry,1.9,5.0,False,False
2024-02-26,Chat,APAC,Feature Request,2.0,4.0,False,False
2025-09-05,Phone,LATAM,Account Access,2.8,3.8,True,False
2024-09-15,Email,LATAM,Feature Request,22.8,4.4,True,False
2024-06-05,Phone,North America,Account Access,0.5,4.7,True,False
2024-01-21,Self-Service,APAC,General Inquiry,0.3,2.8,True,False
2025-08-23,Chat,EMEA,Feature Request,3.0,4.0,False,True
2025-01-29,Self-Service,LATAM,Technical Issue,0.3,3.4,True,False
2024-08-27,Phone,LATAM,Account Access,3.1,3.5,True,False
2024-11-08,Chat,APAC,Account Access,4.3,4.7,True,False
2025-01-27,Phone,APAC,Billing,2.7,5.0,False,False
2025-08-30,Email,APAC,Feature Request,14.1,5.0,True,False
2025-04-23,Phone,EMEA,Technical Issue,2.4,4.6,True,True
2025-04-19,Self-Service,APAC,Account Access,0.4,4.9,True,False
2025-03-25,Self-Service,LATAM,General Inquiry,0.6,2.2,True,False
2025-09-20,Phone,LATAM,General Inquiry,2.1,4.4,False,False
2025-02-20,Self-Service,APAC,Account Access,0.7,3.6,True,False
2024-04-30,Phone,EMEA,General Inquiry,2.1,4.2,True,False
2025-03-20,Chat,EMEA,General Inquiry,1.4,5.0,True,False
2025-04-15,Email,LATAM,Feature Request,15.8,3.6,False,False
2025-10-26,Self-Service,EMEA,Billing,0.2,4.1,False,False
2025-08-08,Self-Service,LATAM,General Inquiry,0.1,3.6,True,False
2024-11-29,Self-Service,APAC,Billing,0.7,3.3,False,False
2024-09-17,Chat,North America,General Inquiry,4.7,5.0,True,False
